student id,teacher id,assessment,question number,relative question number,question group,points possible,points earned,exam started,exam completed,is honors student,is honors exam,standard,lesson,question_stem,response,score in 3 point scale,cleaned_response
STDT 10444,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-09-13 19:20:58,2022-09-13 19:58:38,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Since the earth has more mass than the moon the moon has less gravitational force and less mass which causes things to be lighter on the moon. ,2, since the earth has more mass than the moon the moon has less gravitational force and less mass which causes things to be lighter on the moon. 
STDT 10446,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-01-10 13:09:07,2022-01-27 09:16:07,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronauts' weight is different because there is gravity but there is less in space . ,2, astronauts' weight is different because there is gravity but there is less in space . 
STDT 10449,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2019-08-24 18:21:51,2019-08-24 18:45:36,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",Because the weight of an object increases in a location with more gravity and decreases in a place with less gravity. Say I weight 220 lbs. on earth .I would weight 36.38 lbs. in space.,2,because the weight of an object increases in a location with more gravity and decreases in a place with less gravity. say i weight 220 lbs. on earth .i would weight 36.38 lbs. in space.
STDT 10456,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2020-10-13 04:21:31,2020-10-21 19:05:44,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Weight is a measure in pounds  Moon is only same mass  Earth is measured in kilograms but the weight is depend on both mass and gravity ,2, weight is a measure in pounds  moon is only same mass  earth is measured in kilograms but the weight is depend on both mass and gravity 
STDT 10457,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2021-09-16 12:50:54,2021-09-16 13:14:00,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Their weight is different because the earth has more gravity than the moon.  ,2, their weight is different because the earth has more gravity than the moon.  
STDT 10459,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2022-01-10 10:40:01,2022-01-10 10:53:47,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Because the moon is smaller than the earth ,1, because the moon is smaller than the earth 
STDT 10460,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2021-08-27 14:04:34,2021-08-27 14:14:16,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", There is less gravity on the moon than on earth. ,2, there is less gravity on the moon than on earth. 
STDT 10463,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-11-05 14:09:00,2021-11-05 14:37:30,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the astronauts weight is different on the moon because of gravity. ,2, the astronauts weight is different on the moon because of gravity. 
STDT 10464,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-03-18 12:52:29,2021-03-18 13:03:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Astronaut's weight is different on the moon than on Earth because weight is a measurement of force, it requires an object to have both mass and gravity. There is no gravity on the moon. ",1," astronaut's weight is different on the moon than on earth because weight is a measurement of force, it requires an object to have both mass and gravity. there is no gravity on the moon. "
STDT 10467,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-07-28 12:13:45,2020-07-28 12:40:17,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","The astronaunt's weight is decreased on the moon because there is no or less gravity,        On Earth there is more gravitational force on objects it increases the weight.",2,"the astronaunt's weight is decreased on the moon because there is no or less gravity,        on earth there is more gravitational force on objects it increases the weight."
STDT 10472,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-07-26 16:57:24,2020-07-26 17:15:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", an astronaut's weight is different on the moon than on earth because on the moon there is less gravitational force witch makes them lighter than on earth where there is more gravitational force witch makes something more heavy. this is why things are more heavy on earth than on the moon.,2, an astronaut's weight is different on the moon than on earth because on the moon there is less gravitational force witch makes them lighter than on earth where there is more gravitational force witch makes something more heavy. this is why things are more heavy on earth than on the moon.
STDT 10475,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2020-09-21 21:28:28,2020-09-21 21:35:25,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut's weight is different on the mo than it  is on earth because the gravity on the moon and earth are different. ,2, an astronaut's weight is different on the mo than it  is on earth because the gravity on the moon and earth are different. 
STDT 10479,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2021-12-07 15:01:59,2021-12-07 15:11:15,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut's weight may be different on the moon than on the earth because  of the gravity in those two locations.On earth there is more gravity, so objects on earth will not float. On the moon there is less gravity, which is why objects on the moon may float. ",2," an astronaut's weight may be different on the moon than on the earth because  of the gravity in those two locations.on earth there is more gravity, so objects on earth will not float. on the moon there is less gravity, which is why objects on the moon may float. "
STDT 10482,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-08-15 14:21:10,2022-08-15 17:43:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Since wieght needs both mass and gravity and the moon gravitational force is weaker which means the astronaut's weight will change depending on location. ,2, since wieght needs both mass and gravity and the moon gravitational force is weaker which means the astronaut's weight will change depending on location. 
STDT 10483,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2020-01-30 09:43:55,2020-01-30 10:39:59,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Well, there is more gravity on earth than in space.",1," well, there is more gravity on earth than in space."
STDT 10485,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-27 14:01:10,2019-08-27 14:13:31,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", it  is that gravity is different on earth than the moon . their is more gravity on earth so the  astronaut would weigh more.,2, it  is that gravity is different on earth than the moon . their is more gravity on earth so the  astronaut would weigh more.
STDT 10486,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-01-11 14:16:48,2021-01-11 14:20:30,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The moon has less gravity than the earth so your mass isnt effected as much as on the earth. ,1, the moon has less gravity than the earth so your mass isnt effected as much as on the earth. 
STDT 10491,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-09-20 15:27:17,2021-09-20 15:33:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," His weight is different because of the gravitational law . objects on the moon are weightless, so scientists do not weigh a lot on the moon  ",1," his weight is different because of the gravitational law . objects on the moon are weightless, so scientists do not weigh a lot on the moon  "
STDT 10494,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-08-19 20:15:46,2020-08-19 20:24:16,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", There is less gravity on the moon then there is on Earth. Weight is affected by gravity and the moon has less gravity then Earth so the astronauts weigh less. ,2, there is less gravity on the moon then there is on earth. weight is affected by gravity and the moon has less gravity then earth so the astronauts weigh less. 
STDT 10497,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-12-26 13:31:43,2019-12-26 14:21:52,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the reason why an astronaut's weight is different on the moon than it is on Earth is because of mass and gravity are different on the earth and moon.,2, the reason why an astronaut's weight is different on the moon than it is on earth is because of mass and gravity are different on the earth and moon.
STDT 10498,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-09-19 14:41:36,2021-09-19 14:48:43,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the moon is less massive ,1, the moon is less massive 
STDT 10500,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-10-08 11:26:39,2020-10-08 11:40:30,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Gravity is stronger on earth than on moon so you weigh more on earth  ,2, gravity is stronger on earth than on moon so you weigh more on earth  
STDT 10504,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-09-08 12:38:37,2022-09-08 12:52:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronauts weight on the moon would be less than on earth because on the moon there would be less gravitational force. ,2, an astronauts weight on the moon would be less than on earth because on the moon there would be less gravitational force. 
STDT 10505,TCH 31,01.01 Gravitational Law,65,19,7,4,1,2020-07-16 13:41:57,2020-07-16 13:56:37,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", it would be gravity and mass.,0, it would be gravity and mass.
STDT 10508,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2019-09-06 14:17:26,2019-09-06 14:34:31,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", when they on earth there is a gravitational pull. when your on the moon there is no gravity at all,1, when they on earth there is a gravitational pull. when your on the moon there is no gravity at all
STDT 10509,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-07-30 13:20:42,2020-07-30 13:56:32,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",An astronauts weight is different on the moon than on the Earth because the weight on the moon is different because the strength of gravity is much different.,2,an astronauts weight is different on the moon than on the earth because the weight on the moon is different because the strength of gravity is much different.
STDT 10511,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2020-05-06 15:00:25,2020-05-06 15:14:39,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", On the moon gravity isn't pushing down on you. Earth gravity is pushing you down,1, on the moon gravity is not pushing down on you. earth gravity is pushing you down
STDT 10513,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-22 12:26:15,2019-08-22 12:54:29,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," an astronaut's weight is different on the moon because there is less gravity,and there is less gravity on the moon because the moon has less mass.",2," an astronaut's weight is different on the moon because there is less gravity,and there is less gravity on the moon because the moon has less mass."
STDT 10514,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-08-22 11:54:28,2022-08-22 12:12:08,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the moon has less gravity so the will loss more on the moon then on earth. ,2, the moon has less gravity so the will loss more on the moon then on earth. 
STDT 10519,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-03-13 15:05:29,2019-03-18 19:37:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The reason why an astronauts weight is different on the moon vs Earth is because weight is a measure of force meaning an object has to have both mass and gravity and since the moon has little gravity compared to Earth, the astronauts weight is different.",2," the reason why an astronauts weight is different on the moon vs earth is because weight is a measure of force meaning an object has to have both mass and gravity and since the moon has little gravity compared to earth, the astronauts weight is different."
STDT 10520,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-10-17 11:06:36,2022-10-17 11:22:44,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," an astronaut's weight is different on the moon than it is on earth because the moon has less gravitational force than earth, so the astronauts weight is less then on earth ",2," an astronaut's weight is different on the moon than it is on earth because the moon has less gravitational force than earth, so the astronauts weight is less then on earth "
STDT 10524,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-03-24 19:01:21,2021-03-24 19:16:19,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut's weight is different on the moon than it is on Earth because of the gravity on the moon. If you go to the moon you weigh less than you do on Earth, but your mass stays the same. ",2," an astronaut's weight is different on the moon than it is on earth because of the gravity on the moon. if you go to the moon you weigh less than you do on earth, but your mass stays the same. "
STDT 10526,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2020-09-03 11:46:20,2020-09-03 12:10:49,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The amount of mass an object has effects both the gravity and how much weight a person has. The moon has less mass than the earth, so an astronaut can jump higher than he can on earth. ",2," the amount of mass an object has effects both the gravity and how much weight a person has. the moon has less mass than the earth, so an astronaut can jump higher than he can on earth. "
STDT 10530,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-27 19:37:26,2019-08-27 19:49:46,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut's weight is diffirent on the moon than it is on earth because there is less gravity on the moon then there is on Earth. The astronaut will weigh less on the moon.,2, an astronaut's weight is diffirent on the moon than it is on earth because there is less gravity on the moon then there is on earth. the astronaut will weigh less on the moon.
STDT 10536,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-08-19 16:10:51,2021-08-19 17:29:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut weighs more on earth than on the moon, because on earth there is more gravity than on the moon, therefore the mass will stay the same. Where there is more gravity, the weight increases and where there is less gravity, the weight is less.   ",2," an astronaut weighs more on earth than on the moon, because on earth there is more gravity than on the moon, therefore the mass will stay the same. where there is more gravity, the weight increases and where there is less gravity, the weight is less.   "
STDT 10537,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2019-07-23 11:05:11,2019-07-23 11:23:18,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", On the moon they weigh less because of the matter and the gravitational force but it matters on which planet you are on. (not including Pluto) Like Mars you weigh the same if you were on Mercury.But some planets you weigh more than you do on others. (just a little more or less) ,2, on the moon they weigh less because of the matter and the gravitational force but it matters on which planet you are on. (not including pluto) like mars you weigh the same if you were on mercury.but some planets you weigh more than you do on others. (just a little more or less) 
STDT 10539,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2022-09-22 10:56:15,2022-09-22 11:00:37,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", theirs less gravity on the moon then earth. ,1, theirs less gravity on the moon then earth. 
STDT 10542,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-09-03 09:34:24,2021-09-03 18:20:12,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",  Why an astronaut's weight is different on the moon than it is on Earth? An astronaut's weight is different because weight depends on mass and gravity and in space there is no gravity. Weight is a measure of  force it requires objects to have mass and gravity. Believe it or not weight can change just depending on the location that is just amazing.        ,2,  why an astronaut's weight is different on the moon than it is on earth? an astronaut's weight is different because weight depends on mass and gravity and in space there is no gravity. weight is a measure of  force it requires objects to have mass and gravity. believe it or not weight can change just depending on the location that is just amazing.        
STDT 10543,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-06-11 13:09:01,2020-06-11 13:24:46,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut's weight is different in space than on Earth, because there is less gravitational force in space.",2," an astronaut's weight is different in space than on earth, because there is less gravitational force in space."
STDT 10547,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-08-24 13:51:09,2020-08-24 14:25:32,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut's weight is different on the moon than on earth because the moon has less of a gravitational pull and this makes the astronaut lighter. ,2, an astronaut's weight is different on the moon than on earth because the moon has less of a gravitational pull and this makes the astronaut lighter. 
STDT 10548,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-09-15 12:26:10,2020-09-15 13:16:42,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The astronaut weight would be lower on the moon because there is less gravity on the moon than the earth, and the weight would be higher on the earth because the earth has more gravity than the moon. ",2," the astronaut weight would be lower on the moon because there is less gravity on the moon than the earth, and the weight would be higher on the earth because the earth has more gravity than the moon. "
STDT 10551,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-08-18 14:42:45,2020-08-19 09:50:49,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The Earth has a greater amount of gravity than the moon. Weight is measured by the force of gravity on an object. So, when an astronaut is on the moon the astronaut is going to way less than the astronaut would weigh on Earth do to the fact that there is less gravity on the moon than the Earth. ",2," the earth has a greater amount of gravity than the moon. weight is measured by the force of gravity on an object. so, when an astronaut is on the moon the astronaut is going to way less than the astronaut would weigh on earth do to the fact that there is less gravity on the moon than the earth. "
STDT 10554,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-26 18:53:31,2019-08-26 19:05:36,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut's weight is different on the moon then Earth because Earth has a stronger gravitational pull, because the earth is bigger than the moon.",2," an astronaut's weight is different on the moon then earth because earth has a stronger gravitational pull, because the earth is bigger than the moon."
STDT 10556,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-08-12 16:55:41,2021-08-12 17:30:27,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," On earth we are measured and weighed with kilograms,and newtons. In space you are measured by weight,mass, and newtons. We can call newtons n. Your weight and n's get smaller because of the low gravity, your n's are what keep you from floating off! In earth you have more n's, that give you more gravity that's why when we jump we come back down. Your mass will never change. ",2," on earth we are measured and weighed with kilograms,and newtons. in space you are measured by weight,mass, and newtons. we can call newtons n. your weight and n's get smaller because of the low gravity, your n's are what keep you from floating off! in earth you have more n's, that give you more gravity that's why when we jump we come back down. your mass will never change. "
STDT 10558,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-09-10 22:00:58,2020-09-10 22:15:41,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", On Earth there weight is heavy but on the moon there weight is so Light like a feather because of the mass and the light gravity on the moon. ,2, on earth there weight is heavy but on the moon there weight is so light like a feather because of the mass and the light gravity on the moon. 
STDT 10560,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2022-07-18 16:47:26,2022-07-18 16:59:42,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", On the moon the astronaut's weight is different because on the moon has no gravity. on earth there is gravity and with gravity  weight is different. ,1, on the moon the astronaut's weight is different because on the moon has no gravity. on earth there is gravity and with gravity  weight is different. 
STDT 10567,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-11-06 14:49:05,2019-11-06 15:38:36,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The gravitational force on the moon isn't as strong as it is on the Earth. ,2, the gravitational force on the moon is not as strong as it is on the earth. 
STDT 10568,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-12-07 16:36:45,2021-12-07 17:06:59,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The moon has less mass then the earth so you weigh less on the moon then you do on earth. ,2, the moon has less mass then the earth so you weigh less on the moon then you do on earth. 
STDT 10569,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-06-21 09:15:26,2022-06-27 16:14:40,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Our weight in the moon is less then it would be on earth due to a diffrance of the strength of gravity on the moon . The strength of gravity  on the moon . The moons gravitational force is determined by the mass and the size of the moon . This means that if you went to the moon you would weigh less , even though your mass stays the same . ",2," our weight in the moon is less then it would be on earth due to a diffrance of the strength of gravity on the moon . the strength of gravity  on the moon . the moons gravitational force is determined by the mass and the size of the moon . this means that if you went to the moon you would weigh less , even though your mass stays the same . "
STDT 10570,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2020-10-07 10:00:03,2020-10-07 10:02:36,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the gravity is weaker on the moon ,2, the gravity is weaker on the moon 
STDT 867,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2020-08-31 12:53:00,2020-08-31 13:09:08,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", There's more Mass at Earth than there is at the Moon. ,1, there's more mass at earth than there is at the moon. 
STDT 10588,TCH 31,01.01 Gravitational Law,65,19,7,4,1,2021-09-15 10:56:14,2021-09-15 11:00:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", It is different because in space theres no gravity so u float ,0, it is different because in space theres no gravity so u float 
STDT 10597,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-09-10 19:42:29,2020-09-10 20:00:25,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronauts weight is different on the moon because the moons gravitational force is less than it is on earth. ,2, astronauts weight is different on the moon because the moons gravitational force is less than it is on earth. 
STDT 10598,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-08-18 13:18:38,2022-08-18 13:37:51,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut has less weight on the moon because there is less gravity there but the mass stays the same. ,2, an astronaut has less weight on the moon because there is less gravity there but the mass stays the same. 
STDT 10601,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-09-06 11:28:58,2021-09-06 11:53:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The moon's gravity  is less than Earth's because the mass on the moon is less than earth's mass. ,2, the moon's gravity  is less than earth's because the mass on the moon is less than earth's mass. 
STDT 10604,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-08-24 10:39:10,2021-08-24 11:17:02,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," For an astronaut, your weight changes in different locations, like your going from earth to the moon, will cause your weight to change.  ",1," for an astronaut, your weight changes in different locations, like your going from earth to the moon, will cause your weight to change.  "
STDT 10605,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2019-08-27 11:22:23,2019-08-28 09:51:26,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The farther you go from earth the less gravity you have.Earth has gravity but the moon and space dos not have any.since the moon is a while away from earth it has less gravitational force. that's why the farther you go out in to space the less gravity you have.,1, the farther you go from earth the less gravity you have.earth has gravity but the moon and space dos not have any.since the moon is a while away from earth it has less gravitational force. that's why the farther you go out in to space the less gravity you have.
STDT 10607,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2022-04-20 10:31:49,2022-04-20 11:42:33,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," When you're on earth, you have more gravity pulling you, but when you go into space there is less gravity pulling on you than there is when you're on earth. You lose weight while you're on the moon, so it seems because  ",2," when you are on earth, you have more gravity pulling you, but when you go into space there is less gravity pulling on you than there is when you are on earth. you lose weight while you are on the moon, so it seems because  "
STDT 10608,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-09-28 14:34:27,2020-09-28 14:43:35,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," On the moon there is less gravity, and the amount of force (gravity) on the object decreases, therefor the object weighs less.  ",2," on the moon there is less gravity, and the amount of force (gravity) on the object decreases, therefor the object weighs less.  "
STDT 10611,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-08-12 10:36:45,2020-08-12 10:44:44,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", They would weigh less because the moon is smaller than earth so the gravitational force is less.  ,2, they would weigh less because the moon is smaller than earth so the gravitational force is less.  
STDT 10612,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-08-27 17:04:05,2020-08-27 17:16:30,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," On the Earth there i more gravity, but on the moon there is less gravity so it makes you weightless. ",2," on the earth there i more gravity, but on the moon there is less gravity so it makes you weightless. "
STDT 10616,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2022-08-16 10:34:45,2022-08-16 10:37:14,1,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The weight changes when you get further into space. The mass doesn't change when you are on Earth, on the moon or in space. The reason is that distance changes the weight and gravity ",2," the weight changes when you get further into space. the mass does not change when you are on earth, on the moon or in space. the reason is that distance changes the weight and gravity "
STDT 10617,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2020-08-13 13:49:48,2020-08-13 14:01:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronauts weight changes because earth is huge and so it has a big gravitational pull and in space there isn't mass or gravity so it adapts to location ,1, an astronauts weight changes because earth is huge and so it has a big gravitational pull and in space there is not mass or gravity so it adapts to location 
STDT 2179,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-10-17 02:49:56,2022-10-17 05:03:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Their weight changed but their mass didn't.Because the moon is smaller than the Earth and has a weaker gravitational pull and makes you weigh lighter.  Gravity on the moon =1/6 gravity on the earth  weight on the moon =1/6weight on the earth1 The weight of the person decreased on the moon Basically, what I'm trying to say is their weight changed but their mass didn't. ",2," their weight changed but their mass did not.because the moon is smaller than the earth and has a weaker gravitational pull and makes you weigh lighter.  gravity on the moon =1/6 gravity on the earth  weight on the moon =1/6weight on the earth1 the weight of the person decreased on the moon basically, what i am trying to say is their weight changed but their mass did not. "
STDT 10624,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-10-24 15:21:08,2021-10-24 15:37:34,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Because the gravitational force is less in space than on the Earth. ,1, because the gravitational force is less in space than on the earth. 
STDT 10626,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2021-01-19 10:18:35,2021-01-19 12:22:35,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Because in outer space there is less gravity then there is on earth.                         ,2, because in outer space there is less gravity then there is on earth.                         
STDT 10629,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2021-01-15 16:53:29,2021-01-15 17:05:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", its because weight is a measure of force it requires an object to have both mass and gravity . ,1, its because weight is a measure of force it requires an object to have both mass and gravity . 
